,date,headline,section,word_count
11171,2016-02-16T00:00:00Z,Police Investigating Claim Eliot Spitzer Choked Woman in Plaza Hotel,N.Y. / Region,662
11172,2016-02-16T00:00:00Z,Global Stocks Buoyed by Investor Faith,Business Day,525
11173,2016-02-16T00:00:00Z,European Steel Workers Protest Cheap Chinese Imports,Business Day,436
11174,2016-02-16T00:00:00Z,Grammy Winners 2016,Arts,1012
11175,2016-02-16T00:00:00Z,"Low Oil Prices Claim New Victim, an Offshore Drilling Company From Texas",Business Day,715
11176,2016-02-16T00:00:00Z,"Review: ‘The Right Kind of Crazy,’ on the Team That Landed the Mars Rover Curiosity",Books,945
11177,2016-02-16T00:00:00Z,"‘Embrace of the Serpent,’ Ciro Guerra’s Searching Tale About Invaded Amazon Cultures",Movies,949
11178,2016-02-16T00:00:00Z,Review: Maxwell’s Sensual R&amp;B Makes a Big Room Intimate,Arts,521
11179,2016-02-16T00:00:00Z,"Review: In ‘Funny Girl,’ Sheridan Smith Does the Heavy Lifting",Theater,977
11180,2016-02-16T00:00:00Z,"Recalling Scalia, a Literary Stylist Who Scorned ‘Jiggery-Pokery’",Arts,707
11181,2016-02-16T00:00:00Z,Unusual Molecules Shine Light on New Applications,Science,1034
11182,2016-02-16T00:00:00Z,Review: Art and Nature Blend in a Concert by Contemporaneous,Arts,402
11183,2016-02-16T00:00:00Z,"Review: Bill T. Jones/Arnie Zane’s ‘Body Against Body,’ Through a Fresh Lens",Arts,442
11184,2016-02-16T00:00:00Z,"Steven Stucky, Composer Who Won a Pulitzer, Dies at 66",Arts,920
11185,2016-02-16T00:00:00Z,"North Korea Leader Should Be Told He Could Face Trial, U.N. Official Says",World,299
11186,2016-02-16T00:00:00Z,"‘A Doubter’s Almanac,’ Ethan Canin’s Latest Novel, Has Real-Life Parallels",Books,1263
11187,2016-02-16T00:00:00Z,Cornell’s Plan to Merge Hotel School Gets an Icy Reception,N.Y. / Region,1105
11188,2016-02-16T00:00:00Z,"Sies Marjan, New York Fashion Week’s Most Buzzed-About Debut, Turns Its Back on Black",Fashion & Style,590
11189,2016-02-16T00:00:00Z,Letters to the Editor,Science,199
11190,2016-02-16T00:00:00Z,A New Culprit in Lyme Disease,Health,744
11191,2016-02-16T00:00:00Z,Mario Draghi Plays Up Health of Eurozone Banking System,Business Day,478
11192,2016-02-16T00:00:00Z,Starting Windows 10 Without a Password,Technology,231
11193,2016-02-16T00:00:00Z,Letters From Pope John Paul II Show Deep Friendship With Woman,World,1087
11194,2016-02-16T00:00:00Z,Grand Central Terminal Goes Dark After Power Failure,N.Y. / Region,575
11195,2016-02-16T00:00:00Z,"Review: Cleveland Orchestra Plays Mozart, and to Its Strengths",Arts,421
11196,2016-02-16T00:00:00Z,Our Brains Remember the Good Stuff,Science,162
11197,2016-02-16T00:00:00Z,Colorado Planned Parenthood Clinic Reopens After Deadly Attack,U.S.,537
11198,2016-02-16T00:00:00Z,"At Puerto Rico’s Power Company, a Recipe for Toxic Air, and Debt",Business Day,1449
11199,2016-02-16T00:00:00Z,Q. and A.: Steps Toward Settling Puerto Rico’s Debt,Business Day,565
11200,2016-02-16T00:00:00Z,Ted Cruz Ad Goes After Donald Trump’s Stance on Planned Parenthood,U.S.,538
11201,2016-02-16T00:00:00Z,"Tasked With Combating Opium, Afghan Officials Profit From It",World,1990
11202,2016-02-16T00:00:00Z,"Wild Tomatoes Repel Whiteflies, Study Finds",Science,263
11203,2016-02-16T00:00:00Z,Hedge Fund Managers Spot an Opportunity Amid Market Volatility,Business Day,1128
11204,2016-02-16T00:00:00Z,Former Russian Antidoping Official Dies,Sports,439
11205,2016-02-16T00:00:00Z,New Jersey Mayor’s One-Man Mission to Help Cuban Migrants Draws Scrutiny,N.Y. / Region,1313
11206,2016-02-16T00:00:00Z,U.S.-Owned Plane Carrying Corpse and Cash Is Impounded in Zimbabwe,World,354
11207,2016-02-16T00:00:00Z,Deal on Aviation Emissions Sets Can’t-Miss Goals,Business Day,713
11208,2016-02-16T00:00:00Z,How the Bafta Winners Do (and Don’t) Foretell the Oscars,Movies,323
11209,2016-02-16T00:00:00Z,Life Insurance Made Easy,Your Money,627
11210,2016-02-16T00:00:00Z,Americans and Dutch Train Senegal Commandos as Fears of Terrorism Grow,World,902
11211,2016-02-16T00:00:00Z,Research Hints at Promise and Difficulty of Helping People With A.D.H.D. Learn,Health,690
11212,2016-02-16T00:00:00Z,"Silk Road Market Caters to Lovers of Acceleration, Handling and Plumage",World,1081
11213,2016-02-16T00:00:00Z,Woman Recalls Escape From Brooklyn Fire That Injured 4,N.Y. / Region,831
11214,2016-02-16T00:00:00Z,Lionel Messi’s Foot Sends Penalty Kick Into Lore,Sports,536
11215,2016-02-16T00:00:00Z,Benicio Del Toro and Laura Dern Join Cast of New ‘Star Wars’ Film,Movies,269
11216,2016-02-16T00:00:00Z,Anti-Gay Actions in Indonesia Threaten a Fragile Population,World,593
11217,2016-02-16T00:00:00Z,Left-Leaning Economists Question Cost of Bernie Sanders’s Plans,U.S.,1313
11218,2016-02-16T00:00:00Z,Silicon Valley Gives Ex-Convict a Familiar Feeling,U.S.,690
11219,2016-02-16T00:00:00Z,How Does One Dog Recognize Another as a Dog?,Science,250
11220,2016-02-16T00:00:00Z,Zika Virus in Colombia Presents Complicated Choice About Abortion,World,1124
11221,2016-02-16T00:00:00Z,Syrian Hospitals Hit as Battlefield Grows More Chaotic,World,1100
11222,2016-02-16T00:00:00Z,Republicans Risk Five Key Senate Races With Supreme Court Stance,The Upshot,1016
11223,2016-02-16T00:00:00Z,Rising Yen Adds to Abe’s Challenges as Japan’s Economy Contracts,Business Day,1168
11224,2016-02-16T00:00:00Z,"Nikita Kamayev, Ex-Head of Russian Antidoping Agency, Dies",World,322
11225,2016-02-16T00:00:00Z,Opposition Candidate Briefly Held Before Uganda’s Presidential Vote,World,437
11226,2016-02-16T00:00:00Z,"Medical Residents, Misplaced Pride and Saner Hours",The Upshot,1133
11227,2016-02-16T00:00:00Z,SoftBank Announces Stock Buyback of About $4.4 Billion,Business Day,314
11228,2016-02-16T00:00:00Z,"China’s Legal Professionals, Under Limits at Home, Note Scalia’s Death",World,869
11229,2016-02-16T00:00:00Z,"Ehud Olmert, Ex-Prime Minister of Israel, Begins Prison Sentence",World,838
11230,2016-02-16T00:00:00Z,Young Latinos Power Both Democrats in Nevada Caucus Campaign,U.S.,1463
11231,2016-02-16T11:30:00Z,Light Losses in Chinese Stocks Are a Surprise,Business Day,430
11232,2016-02-16T00:00:00Z,"In Palliative Care, Comfort Is the Top Priority",Health,1239
11233,2016-02-16T00:00:00Z,Eagles Take to South African Agriculture,Science,93
11234,2016-02-16T00:00:00Z,"A Parasite, Leopards, and a Primate’s Fear and Survival",Science,1000
11235,2016-02-16T00:00:00Z,Frequently Asked Questions: How to Travel to Cuba,Travel,1051
11236,2016-02-17T00:00:00Z,"This Palm Beach Philanthropist Is All About Fur, Fringe and Fun",Fashion & Style,315
11237,2016-02-17T00:00:00Z,'Fashion Truly Deserves to Be Loved and Loathed': Readers on Fashion in the Age of the Smartphone,Fashion & Style,
11238,2016-02-17T23:39:44Z,"Marco Rubio and Ted Cruz Clash, Yet Find Common Ground",U.S.,668
11239,2016-02-17T23:24:57Z,"Donald Trump Wants to Hold to Middle Ground on Mideast, for Now",U.S.,406
11240,2016-02-17T00:00:00Z,Proenza Schouler: Fall 2016 RTW,Fashion & Style,18
11241,2016-02-17T22:00:12Z,So THAT&#8217;S the Trick Here,Crosswords & Games,711
11242,2016-02-17T00:00:00Z,Modern Love: The Podcast | Magically Interrupted,Fashion & Style,117
11243,2016-02-17T21:11:40+0000,Naian González Norvind Reaches for High Notes in ‘Her Requiem’,Theater,450
11244,2016-02-17T00:00:00Z,Three Former New Jersey Governors Ask the State to Reopen the Sheridan Case,Magazine,645
11245,2016-02-17T20:40:14+0000,"A Powerful ‘Elektra,’ Sheep at the Armory and Other Spring Classical Highlights",Arts,1441
11246,2016-02-17T00:00:00Z,Marchesa: Fall 2016 RTW,Fashion & Style,9
11247,2016-02-17T00:00:00Z,That time when they said...,U.S.,
11248,2016-02-17T19:15:03Z,Voters in South Carolina Give Jeb Bush Some Campaign Advice,U.S.,629
11249,2016-02-17T00:00:00Z,Three’s a Trend: Plastic and Rubber,T Magazine,106
11250,2016-02-17T00:00:00Z,"Off the Runway: Fashion Week, Day 7",Fashion & Style,33
11251,2016-02-17T00:00:00Z,Off the Runway: Feb. 17,Fashion & Style,14
11252,2016-02-17T18:18:01Z,John Kasich Turns His Sights on New England,U.S.,390
11253,2016-02-17T00:00:00Z,Your Evening Briefing,NYT Now,12
11254,2016-02-17T00:00:00Z,"Your Wednesday Evening Briefing: Donald Trump, iPhone, Hillary Clinton",NYT Now,814
11255,2016-02-17T00:00:00Z,Every Minute Counts on the Way to Opening Night ,Theater,
11256,2016-02-17T00:00:00Z,DKNY: Fall 2016 RTW,Fashion & Style,9
11257,2016-02-17T00:00:00Z,Boss Women: Fall 2016 RTW,Fashion & Style,10
11258,2016-02-17T17:07:42Z,Ted Cruz in Virtual Tie With Donald Trump in New National Poll,U.S.,652
11259,2016-02-17T00:00:00Z,Lela Rose: Fall 2016 RTW,Fashion & Style,6
11260,2016-02-17T17:01:03+0000,Met to Stage Its First Opera by a Woman Since 1903,Arts,860
11261,2016-02-17T00:00:00Z,"At Narciso Rodriguez, Sculpture-Adorned Earlobes",T Magazine,187
11262,2016-02-17T00:00:00Z,The Look: Anna Sui’s Frothy Baby-Doll,Fashion & Style,464
11263,2016-02-17T00:00:00Z,2016-02-15-Report,U.S.,
11264,2016-02-17T00:00:00Z,Open Letter from the University of Texas at Austin,U.S.,
11265,2016-02-17T16:15:47Z,Why Teenage Girls Roll Their Eyes,U.S.,598
11266,2016-02-17T00:00:00Z,2016-02-15-Report,U.S.,
